Comparison	gene	log2FC
TNFa_UP_DOWN	QSOX1	1.01807422999037
TNFa_UP_DOWN	RGS16	1.57776290061707
TNFa_UP_DOWN	PTGS2	4.47333695198259
TNFa_UP_DOWN	PLA2G4A	2.43512351840471
TNFa_UP_DOWN	CFH	1.6112332441516
TNFa_UP_DOWN	ASPM	1.28723605348855
TNFa_UP_DOWN	KIF14	1.2443694540477
TNFa_UP_DOWN	UBE2T	1.09018760105184
TNFa_UP_DOWN	PRELP	1.21340031695691
TNFa_UP_DOWN	NUAK2	2.75031178227901
TNFa_UP_DOWN	IKBKE	1.21786571554959
TNFa_UP_DOWN	C1orf132	1.26452635009556
TNFa_UP_DOWN	LAMB3	1.4566720486933
TNFa_UP_DOWN	G0S2	2.99970581375302
TNFa_UP_DOWN	HSD11B1	3.85357544078466
TNFa_UP_DOWN	SLC30A1	1.01208319566112
TNFa_UP_DOWN	ATF3	1.68613804075912
TNFa_UP_DOWN	CENPF	1.04645570289045
TNFa_UP_DOWN	MARK1	2.72974976786285
TNFa_UP_DOWN	TP53BP2	1.19155651761176
TNFa_UP_DOWN	FTH1P2	1.18092377964293
TNFa_UP_DOWN	EGLN1	1.27885559857522
TNFa_UP_DOWN	ZNF670	1.52027989039813
TNFa_UP_DOWN	ID2-AS1	1.92225969638781
TNFa_UP_DOWN	ID2	1.86998275581547
TNFa_UP_DOWN	RRM2	1.65503197843863
TNFa_UP_DOWN	RHOB	1.42434731261487
TNFa_UP_DOWN	FTH1P3	1.13895162119684
TNFa_UP_DOWN	RMDN2	1.01132283734074
TNFa_UP_DOWN	PKDCC	1.68818507949754
TNFa_UP_DOWN	REL	1.25941477939092
TNFa_UP_DOWN	B3GNT2	1.11559726136689
TNFa_UP_DOWN	UGP2	1.25803177468062
TNFa_UP_DOWN	MEIS1	2.97075037434399
TNFa_UP_DOWN	NCAPH	1.35691074758853
TNFa_UP_DOWN	ARID5A	2.44021657778372
TNFa_UP_DOWN	UXS1	2.62605278891984
TNFa_UP_DOWN	BUB1	1.72644252454602
TNFa_UP_DOWN	BCL2L11	3.31391134514123
TNFa_UP_DOWN	CKAP2L	1.36963794972578
TNFa_UP_DOWN	IL1B	8.6507535414681
TNFa_UP_DOWN	IL1RN	5.97041428679439
TNFa_UP_DOWN	PSD4	1.83717804453258
TNFa_UP_DOWN	PAX8-AS1	1.0831800632319
TNFa_UP_DOWN	PAX8	1.33160279568342
TNFa_UP_DOWN	DBI	1.08112972884121
TNFa_UP_DOWN	INHBB	2.06205306182945
TNFa_UP_DOWN	RNU4ATAC	1.17551674524745
TNFa_UP_DOWN	GYPC	1.80055925279764
TNFa_UP_DOWN	CXCR4	5.90561474070376
TNFa_UP_DOWN	KYNU	3.48861600244508
TNFa_UP_DOWN	RND3	1.63542339947913
TNFa_UP_DOWN	RBM43	1.12921941770173
TNFa_UP_DOWN	NMI	1.54436188113322
TNFa_UP_DOWN	TNFAIP6	5.43205864718394
TNFa_UP_DOWN	GALNT13	2.28107845436275
TNFa_UP_DOWN	NR4A2	4.55200692855969
TNFa_UP_DOWN	GPD2	1.62259528295302
TNFa_UP_DOWN	DPP4	1.29793214341945
TNFa_UP_DOWN	IFIH1	1.87313731598446
TNFa_UP_DOWN	SPC25	1.28085800398445
TNFa_UP_DOWN	CHN1	1.27789105905475
TNFa_UP_DOWN	HOXD11	1.03869959773682
TNFa_UP_DOWN	NAB1	1.26072661853521
TNFa_UP_DOWN	HECW2	1.19512225616713
TNFa_UP_DOWN	RFTN2	1.49168951426975
TNFa_UP_DOWN	SATB2	1.41393157130155
TNFa_UP_DOWN	AOX1	1.02697609299985
TNFa_UP_DOWN	BZW1	1.55935601205208
TNFa_UP_DOWN	CFLAR	1.7122412669087
TNFa_UP_DOWN	NRP2	2.69007856116814
TNFa_UP_DOWN	ADAM23	1.01836953653195
TNFa_UP_DOWN	IGFBP5	1.69680605320175
TNFa_UP_DOWN	PTPRN	1.91059209383379
TNFa_UP_DOWN	ACSL3	1.02368163820375
TNFa_UP_DOWN	SERPINE2	1.34050763867091
TNFa_UP_DOWN	COL4A4	1.19236848124872
TNFa_UP_DOWN	CCL20	7.15065369076814
TNFa_UP_DOWN	PID1	4.3454330986332
TNFa_UP_DOWN	DNER	6.69958417428841
TNFa_UP_DOWN	HJURP	1.79977645973055
TNFa_UP_DOWN	ACKR3	1.09414660496262
TNFa_UP_DOWN	RAMP1	1.18633705551959
TNFa_UP_DOWN	ERFE	1.52659578383957
TNFa_UP_DOWN	TWIST2	1.60146290083714
TNFa_UP_DOWN	SLC6A6	1.07424662102456
TNFa_UP_DOWN	FGD5	2.52458372764843
TNFa_UP_DOWN	TRANK1	2.07553705565942
TNFa_UP_DOWN	EIF1B	1.7138839126682
TNFa_UP_DOWN	CDCP1	1.04366360783536
TNFa_UP_DOWN	COL7A1	3.53677038607421
TNFa_UP_DOWN	SLC26A6	1.14705331382964
TNFa_UP_DOWN	ALAS1	1.245831715303
TNFa_UP_DOWN	IL17RB	3.48449521460194
TNFa_UP_DOWN	SELENOK	1.44676060351084
TNFa_UP_DOWN	WNT5A	1.72907303541149
TNFa_UP_DOWN	LRIG1	2.45411340556157
TNFa_UP_DOWN	PDZRN3	2.34993008422669
TNFa_UP_DOWN	ROBO1	1.20214917640998
TNFa_UP_DOWN	GBE1	1.11810948745444
TNFa_UP_DOWN	ST3GAL6	1.42523462229402
TNFa_UP_DOWN	DCBLD2	1.29019312883036
TNFa_UP_DOWN	FILIP1L	3.94172920261694
TNFa_UP_DOWN	ABI3BP	1.29682850085721
TNFa_UP_DOWN	NFKBIZ	2.04657668731326
TNFa_UP_DOWN	LSAMP	2.17324991691317
TNFa_UP_DOWN	MAATS1	1.69799170301548
TNFa_UP_DOWN	MGLL	1.31376225426962
TNFa_UP_DOWN	PXYLP1	1.18248754532717
TNFa_UP_DOWN	RASA2	1.11789629254826
TNFa_UP_DOWN	GK5	1.07862281582864
TNFa_UP_DOWN	CHST2	1.15996868366886
TNFa_UP_DOWN	SLC9A9	2.2449146318017
TNFa_UP_DOWN	PLOD2	1.59971265834201
TNFa_UP_DOWN	HPS3	1.17060579259942
TNFa_UP_DOWN	CP	1.26985191907174
TNFa_UP_DOWN	LXN	1.05439074527061
TNFa_UP_DOWN	RARRES1	3.97143045037815
TNFa_UP_DOWN	PLD1	3.08936512363172
TNFa_UP_DOWN	NCEH1	3.11764499457152
TNFa_UP_DOWN	KCCAT211	1.82042997345931
TNFa_UP_DOWN	USP13	1.57455747334743
TNFa_UP_DOWN	MASP1	2.2881492823559
TNFa_UP_DOWN	RP11-208N14.5	1.02635891532984
TNFa_UP_DOWN	P3H2	2.09061669898835
TNFa_UP_DOWN	CCDC50	1.13262655523574
TNFa_UP_DOWN	ATP13A3	1.67264627128741
TNFa_UP_DOWN	TACC3	1.07698153038643
TNFa_UP_DOWN	NCAPG	1.28406529256684
TNFa_UP_DOWN	SLIT2	1.27502796295052
TNFa_UP_DOWN	ADGRA3	1.05313735303704
TNFa_UP_DOWN	PPARGC1A	3.00277429105149
TNFa_UP_DOWN	LGI2	1.63979429715189
TNFa_UP_DOWN	RELL1	1.55531035228593
TNFa_UP_DOWN	PGM2	1.07171817727499
TNFa_UP_DOWN	TBC1D1	1.92233884007172
TNFa_UP_DOWN	KLHL5	1.03171433448817
TNFa_UP_DOWN	TMEM165	1.5188571859426
TNFa_UP_DOWN	IGFBP7	1.11511832673576
TNFa_UP_DOWN	ADAMTS3	1.75297583034212
TNFa_UP_DOWN	CXCL8	7.86304566637518
TNFa_UP_DOWN	CXCL6	5.19199921312993
TNFa_UP_DOWN	CXCL1	5.43470821494585
TNFa_UP_DOWN	CXCL5	4.73280094495416
TNFa_UP_DOWN	CXCL3	4.87069354584222
TNFa_UP_DOWN	CXCL2	3.98009969450762
TNFa_UP_DOWN	PRDM8	1.00915584900867
TNFa_UP_DOWN	IBSP	7.44272732052245
TNFa_UP_DOWN	HERC6	1.52667156176511
TNFa_UP_DOWN	PDLIM5	1.08577240157297
TNFa_UP_DOWN	DDIT4L	2.14190690339374
TNFa_UP_DOWN	SLC39A8	6.54399997306035
TNFa_UP_DOWN	NFKB1	1.77004516218276
TNFa_UP_DOWN	SLC9B2	1.84964015119743
TNFa_UP_DOWN	CENPE	1.07274502125141
TNFa_UP_DOWN	TIFA	2.87962857960184
TNFa_UP_DOWN	SYNPO2	1.98644451526241
TNFa_UP_DOWN	MAD2L1	1.03441327440657
TNFa_UP_DOWN	CCNA2	1.47191284479654
TNFa_UP_DOWN	FGF2	1.20392715485846
TNFa_UP_DOWN	CLGN	1.94949505374472
TNFa_UP_DOWN	TBC1D9	1.60358247950206
TNFa_UP_DOWN	RNF150	2.01530510355626
TNFa_UP_DOWN	EDNRA	1.7587877770433
TNFa_UP_DOWN	GUCY1B3	1.17850061206625
TNFa_UP_DOWN	HAND2-AS1	2.80947081974252
TNFa_UP_DOWN	CENPU	1.20026818693101
TNFa_UP_DOWN	ANKRD33B	1.56117504325292
TNFa_UP_DOWN	MYO10	1.41894355569785
TNFa_UP_DOWN	FTH1P10	1.49141660345046
TNFa_UP_DOWN	ADAMTS12	1.43001221175708
TNFa_UP_DOWN	RAI14	1.31664467751508
TNFa_UP_DOWN	IL7R	2.33105116597285
TNFa_UP_DOWN	NNT	1.0173202021925
TNFa_UP_DOWN	ITGA2	1.44389879439017
TNFa_UP_DOWN	FST	1.54790436892051
TNFa_UP_DOWN	ESM1	1.13530510861456
TNFa_UP_DOWN	PLPP1	1.19462783723241
TNFa_UP_DOWN	PDE4D	2.65624152777125
TNFa_UP_DOWN	PART1	2.1233846996106
TNFa_UP_DOWN	ADAMTS6	1.99243395373103
TNFa_UP_DOWN	CCNB1	1.16149802526389
TNFa_UP_DOWN	ENC1	2.37363459653199
TNFa_UP_DOWN	LUCAT1	4.92989332181154
TNFa_UP_DOWN	PCSK1	2.02772532163229
TNFa_UP_DOWN	TSLP	2.42318880561415
TNFa_UP_DOWN	MCC	2.07190984052853
TNFa_UP_DOWN	CDO1	1.50014533928407
TNFa_UP_DOWN	TNFAIP8	2.2114251406999
TNFa_UP_DOWN	MARCH3	4.93845179263072
TNFa_UP_DOWN	ISOC1	1.28512608623427
TNFa_UP_DOWN	PDLIM4	1.14830415353734
TNFa_UP_DOWN	IRF1	1.74763799734409
TNFa_UP_DOWN	C5orf15	1.18957610887031
TNFa_UP_DOWN	MTND5P11	1.09105124708848
TNFa_UP_DOWN	KIF20A	1.16888620661216
TNFa_UP_DOWN	DPYSL3	1.18606362519765
TNFa_UP_DOWN	ARSI	1.32922212817896
TNFa_UP_DOWN	CD74	1.95735839896416
TNFa_UP_DOWN	TNIP1	2.71212129738173
TNFa_UP_DOWN	CCDC69	1.66441473004443
TNFa_UP_DOWN	PTTG1	1.382057179008
TNFa_UP_DOWN	HMMR	1.52647033894507
TNFa_UP_DOWN	WWC1	3.1384292341281
TNFa_UP_DOWN	NEURL1B	2.21010199508554
TNFa_UP_DOWN	DUSP1	1.97708766443594
TNFa_UP_DOWN	MSX2	2.90608461881583
TNFa_UP_DOWN	HRH2	1.54379088578487
TNFa_UP_DOWN	CLK4	1.01396289818755
TNFa_UP_DOWN	SQSTM1	1.23076514748522
TNFa_UP_DOWN	GFPT2	2.74112106895189
TNFa_UP_DOWN	FOXCUT	1.08784596549522
TNFa_UP_DOWN	SLC22A23	2.11634002253247
TNFa_UP_DOWN	LYRM4	1.05772475414197
TNFa_UP_DOWN	BMP6	4.5446437999835
TNFa_UP_DOWN	NEDD9	1.12430143371297
TNFa_UP_DOWN	CD83	4.05550888812856
TNFa_UP_DOWN	RNF144B	4.00329888672771
TNFa_UP_DOWN	CASC15	2.12590620615362
TNFa_UP_DOWN	GMNN	1.10932010388328
TNFa_UP_DOWN	FAM65B	2.28707162716314
TNFa_UP_DOWN	BTN3A2	1.1511139916149
TNFa_UP_DOWN	BTN2A2	2.02364678725769
TNFa_UP_DOWN	BTN3A3	1.51917269424371
TNFa_UP_DOWN	BTN2A1	1.45810793809131
TNFa_UP_DOWN	UBD	9.51314349086011
TNFa_UP_DOWN	HLA-F	3.43974887227107
TNFa_UP_DOWN	HLA-A	1.31092285618938
TNFa_UP_DOWN	IER3	2.7859444063058
TNFa_UP_DOWN	HLA-C	1.12588246420821
TNFa_UP_DOWN	HLA-B	2.16187357572738
TNFa_UP_DOWN	DDX39B	1.145829061586
TNFa_UP_DOWN	PSMB9	1.48959381044831
TNFa_UP_DOWN	TAP1	1.03673720024689
TNFa_UP_DOWN	TAPBP	2.13527288275669
TNFa_UP_DOWN	DAXX	1.44728004587288
TNFa_UP_DOWN	KIFC1	1.27455966683199
TNFa_UP_DOWN	ETV7	2.08221302809753
TNFa_UP_DOWN	PIM1	2.61344589791128
TNFa_UP_DOWN	C6orf132	1.01049721313334
TNFa_UP_DOWN	NFKBIE	3.67849924953776
TNFa_UP_DOWN	TNFRSF21	1.30697337069002
TNFa_UP_DOWN	MB21D1	1.61652869177601
TNFa_UP_DOWN	FAM46A	1.29626940444061
TNFa_UP_DOWN	PNRC1	1.32806922993547
TNFa_UP_DOWN	PRDM1	3.33526706900279
TNFa_UP_DOWN	SOBP	1.42657173877488
TNFa_UP_DOWN	TRAF3IP2	1.9813186671231
TNFa_UP_DOWN	FYN	1.34424737057631
TNFa_UP_DOWN	DSE	1.1065456525497
TNFa_UP_DOWN	DCBLD1	1.16891663691659
TNFa_UP_DOWN	RSPO3	2.99285220557008
TNFa_UP_DOWN	MOXD1	1.45367345516098
TNFa_UP_DOWN	SGK1	2.98834928100773
TNFa_UP_DOWN	PDE7B	1.91158857344499
TNFa_UP_DOWN	MAP3K5	1.78635153857655
TNFa_UP_DOWN	TNFAIP3	4.7929588559255
TNFa_UP_DOWN	HIVEP2	1.14617582530714
TNFa_UP_DOWN	PHACTR2	1.39026070372358
TNFa_UP_DOWN	PLAGL1	1.04792175937044
TNFa_UP_DOWN	UST	1.18881042537758
TNFa_UP_DOWN	AKAP12	2.19918987815274
TNFa_UP_DOWN	RP11-13P5.2	1.33380694363349
TNFa_UP_DOWN	FNDC1	1.88847260630894
TNFa_UP_DOWN	SOD2	4.65665880876442
TNFa_UP_DOWN	WTAP	2.51673391619401
TNFa_UP_DOWN	XXyac-YX65C7_A.2	1.37821295005949
TNFa_UP_DOWN	FAM20C	1.13046967763222
TNFa_UP_DOWN	MICALL2	1.27469913491317
TNFa_UP_DOWN	SDK1	3.71161872294321
TNFa_UP_DOWN	GLCCI1	1.16416207937704
TNFa_UP_DOWN	AHR	1.03241280204287
TNFa_UP_DOWN	TWIST1	1.10598665448406
TNFa_UP_DOWN	ITGB8	3.01620103777341
TNFa_UP_DOWN	IL6	4.37765585597299
TNFa_UP_DOWN	CREB5	2.20326291268116
TNFa_UP_DOWN	BMPER	1.24069537540923
TNFa_UP_DOWN	ANLN	1.45071226444489
TNFa_UP_DOWN	EPDR1	1.29636032070737
TNFa_UP_DOWN	SFRP4	2.00107771247532
TNFa_UP_DOWN	AMPH	1.83562573764768
TNFa_UP_DOWN	INHBA	4.2683433127805
TNFa_UP_DOWN	ZMIZ2	1.35379253593492
TNFa_UP_DOWN	EGFR	1.04323519357595
TNFa_UP_DOWN	CLIP2	1.15703880538404
TNFa_UP_DOWN	DTX2	1.20158995736011
TNFa_UP_DOWN	AC004980.7	1.14005497625121
TNFa_UP_DOWN	FGL2	1.80615539633445
TNFa_UP_DOWN	GSAP	1.37680454901855
TNFa_UP_DOWN	STEAP1	1.18953110970568
TNFa_UP_DOWN	STEAP2	1.424958639113
TNFa_UP_DOWN	CFAP69	1.33044684072621
TNFa_UP_DOWN	CLDN12	1.14070390123445
TNFa_UP_DOWN	TFPI2	4.45027356584745
TNFa_UP_DOWN	GNG11	1.10274669338268
TNFa_UP_DOWN	BAIAP2L1	1.28506120335889
TNFa_UP_DOWN	SMURF1	1.17398278268342
TNFa_UP_DOWN	NAMPT	2.62885785328706
TNFa_UP_DOWN	NRCAM	2.24918748415592
TNFa_UP_DOWN	LRRN3	6.0021579222598
TNFa_UP_DOWN	BMT2	1.1124158848771
TNFa_UP_DOWN	CPED1	1.77784343954941
TNFa_UP_DOWN	CADPS2	1.18759680783068
TNFa_UP_DOWN	PLXNA4	2.22727935426125
TNFa_UP_DOWN	AKR1B1	3.08987079754644
TNFa_UP_DOWN	PTN	1.1442502392627
TNFa_UP_DOWN	PARP12	1.79013328059474
TNFa_UP_DOWN	KDM7A	1.24121481965497
TNFa_UP_DOWN	JHDM1D-AS1	1.51386641050218
TNFa_UP_DOWN	RP11-61L23.2	1.09923710086897
TNFa_UP_DOWN	EZH2	1.04939189462808
TNFa_UP_DOWN	MID1	2.30121380105727
TNFa_UP_DOWN	AP1S2	1.23924985748449
TNFa_UP_DOWN	SAT1	2.56728529707301
TNFa_UP_DOWN	PDK3	1.56016153291266
TNFa_UP_DOWN	GS1-358P8.4	1.62476654329278
TNFa_UP_DOWN	MAOB	4.4855319848955
TNFa_UP_DOWN	NDP	2.68929114382621
TNFa_UP_DOWN	CHST7	2.6891063385748
TNFa_UP_DOWN	MAGEH1	1.47945414938422
TNFa_UP_DOWN	USP51	1.68383266820865
TNFa_UP_DOWN	KIF4A	1.18610105908583
TNFa_UP_DOWN	GLA	1.0454303622937
TNFa_UP_DOWN	NXT2	1.31215371564539
TNFa_UP_DOWN	ACSL4	2.49083403086387
TNFa_UP_DOWN	KLHL13	2.87926224890893
TNFa_UP_DOWN	C1GALT1C1	1.48874950916602
TNFa_UP_DOWN	GRIA3	1.31091275857653
TNFa_UP_DOWN	MAMLD1	1.31719975469827
TNFa_UP_DOWN	FUNDC2	1.01271615687185
TNFa_UP_DOWN	CLIC2	1.14220693524136
TNFa_UP_DOWN	SLC7A2	4.10220434403687
TNFa_UP_DOWN	CSGALNACT1	3.29747687831607
TNFa_UP_DOWN	SLC39A14	2.74653276456326
TNFa_UP_DOWN	NKX3-1	2.12151988993977
TNFa_UP_DOWN	STC1	6.27426979699084
TNFa_UP_DOWN	NEFM	2.91947656395196
TNFa_UP_DOWN	ESCO2	1.90303797620406
TNFa_UP_DOWN	PBK	1.188062680252
TNFa_UP_DOWN	RAB11FIP1	1.25484146718376
TNFa_UP_DOWN	PLPP5	1.21401124610145
TNFa_UP_DOWN	IDO1	3.60419624567648
TNFa_UP_DOWN	SFRP1	2.25063547747384
TNFa_UP_DOWN	ANK1	1.5648217902965
TNFa_UP_DOWN	PLAT	1.08911252533663
TNFa_UP_DOWN	LYN	2.93928934251761
TNFa_UP_DOWN	FAM110B	1.02649982427431
TNFa_UP_DOWN	GGH	1.39068317497616
TNFa_UP_DOWN	BHLHE22	2.3170889673607
TNFa_UP_DOWN	CYP7B1	4.73872407517433
TNFa_UP_DOWN	PDE7A	1.12469706001001
TNFa_UP_DOWN	MSC	2.04143634379453
TNFa_UP_DOWN	TRPA1	6.36545187444718
TNFa_UP_DOWN	RP11-37B2.1	1.31355195079136
TNFa_UP_DOWN	RIPK2	1.80588574706636
TNFa_UP_DOWN	GEM	1.10275148220983
TNFa_UP_DOWN	SPAG1	1.21691325455669
TNFa_UP_DOWN	NCALD	1.56860974962573
TNFa_UP_DOWN	CTHRC1	1.82994014624712
TNFa_UP_DOWN	ANGPT1	1.38009946430937
TNFa_UP_DOWN	TNFRSF11B	4.09050716963948
TNFa_UP_DOWN	ST3GAL1	1.36955028835162
TNFa_UP_DOWN	DENND3	2.56160923768287
TNFa_UP_DOWN	NAPRT	1.03749490232972
TNFa_UP_DOWN	GLIS3	1.469092033405
TNFa_UP_DOWN	IL33	7.22950184509047
TNFa_UP_DOWN	PTPRD	1.33595417020064
TNFa_UP_DOWN	FOCAD	1.58461259735357
TNFa_UP_DOWN	B4GALT1	1.01917756264942
TNFa_UP_DOWN	DNAJB5	1.52701880024207
TNFa_UP_DOWN	TJP2	1.36303716512311
TNFa_UP_DOWN	KLF9	1.07688832346088
TNFa_UP_DOWN	VPS13A	1.04079101169284
TNFa_UP_DOWN	GNA14	2.59049601639292
TNFa_UP_DOWN	TLE1	2.22395308619557
TNFa_UP_DOWN	GAS1	2.13626045237252
TNFa_UP_DOWN	S1PR3	1.67491277782811
TNFa_UP_DOWN	SEMA4D	2.56839573467382
TNFa_UP_DOWN	RP11-367F23.2	1.38622285932283
TNFa_UP_DOWN	NFIL3	1.40550232504875
TNFa_UP_DOWN	ROR2	1.47483848700043
TNFa_UP_DOWN	NINJ1	1.72945850398286
TNFa_UP_DOWN	TRIM14	1.09974216174712
TNFa_UP_DOWN	NR4A3	6.20754200846159
TNFa_UP_DOWN	SUSD1	1.0785137553305
TNFa_UP_DOWN	RP11-18B16.2	1.72286316151428
TNFa_UP_DOWN	TRAF1	3.22231686529512
TNFa_UP_DOWN	CDK9	1.02810448281657
TNFa_UP_DOWN	PTGES	5.57877278322519
TNFa_UP_DOWN	ASS1	1.2156907158715
TNFa_UP_DOWN	ABL1	1.32126852554249
TNFa_UP_DOWN	SLC2A6	3.99003033016189
TNFa_UP_DOWN	TRAF2	1.81062902794891
TNFa_UP_DOWN	MIR210HG	1.35726009212921
TNFa_UP_DOWN	IRF7	1.54171769181359
TNFa_UP_DOWN	PRKCDBP	2.03210531267581
TNFa_UP_DOWN	PPFIBP2	1.15860530961401
TNFa_UP_DOWN	CYB5R2	1.10537956525498
TNFa_UP_DOWN	NRIP3	1.47105012841876
TNFa_UP_DOWN	DENND5A	1.10943096984659
TNFa_UP_DOWN	AMPD3	3.81824510023384
TNFa_UP_DOWN	ARNTL	1.07909008595622
TNFa_UP_DOWN	BDNF	1.36802407512347
TNFa_UP_DOWN	KIF18A	1.28402524619649
TNFa_UP_DOWN	DEPDC7	1.64772328818748
TNFa_UP_DOWN	ABTB2	1.50734855041675
TNFa_UP_DOWN	C11orf96	5.39838176393872
TNFa_UP_DOWN	CD82	3.59269025705791
TNFa_UP_DOWN	PTPRJ	1.63647668155412
TNFa_UP_DOWN	LPXN	2.41685058604457
TNFa_UP_DOWN	FAM111B	1.17211782408557
TNFa_UP_DOWN	FAM111A	1.07477414765709
TNFa_UP_DOWN	SLC15A3	1.67383131323474
TNFa_UP_DOWN	GPR137	1.26338051840272
TNFa_UP_DOWN	ATG2A	1.01163465144465
TNFa_UP_DOWN	CMB9-22P13.1	1.16914060761896
TNFa_UP_DOWN	PC	1.84968606143657
TNFa_UP_DOWN	SYT12	1.84744321879025
TNFa_UP_DOWN	STARD10	1.2304974942373
TNFa_UP_DOWN	P4HA3	1.15060538444447
TNFa_UP_DOWN	PGM2L1	2.67142002729911
TNFa_UP_DOWN	CHRDL2	2.17125019305732
TNFa_UP_DOWN	DGAT2	2.16895013274326
TNFa_UP_DOWN	FTH1P16	1.20294297163454
TNFa_UP_DOWN	PANX1	1.89227956720231
TNFa_UP_DOWN	BIRC3	6.25437590141307
TNFa_UP_DOWN	MMP10	2.58200389603051
TNFa_UP_DOWN	MMP1	6.73477770079028
TNFa_UP_DOWN	MMP3	4.77977497009407
TNFa_UP_DOWN	MMP13	1.79919668066064
TNFa_UP_DOWN	ZC3H12C	1.04915641542387
TNFa_UP_DOWN	SIK2	1.36454108829956
TNFa_UP_DOWN	PPP2R1B	1.00247451314961
TNFa_UP_DOWN	HYOU1	1.06612146788065
TNFa_UP_DOWN	NECTIN1	2.20767702420749
TNFa_UP_DOWN	HYLS1	1.07765799844224
TNFa_UP_DOWN	ST3GAL4	1.68213145119335
TNFa_UP_DOWN	AKR1C1	2.3674786009739
TNFa_UP_DOWN	IL15RA	3.22238150496534
TNFa_UP_DOWN	PFKFB3	2.03668557116088
TNFa_UP_DOWN	MCM10	1.27971201597798
TNFa_UP_DOWN	FRMD4A	2.04819299424209
TNFa_UP_DOWN	ITGA8	1.01719720040434
TNFa_UP_DOWN	MASTL	1.31100668045905
TNFa_UP_DOWN	MPP7	1.94772883770933
TNFa_UP_DOWN	BAMBI	3.25212498619806
TNFa_UP_DOWN	MAP3K8	2.42277816144732
TNFa_UP_DOWN	ZWINT	1.47014766562911
TNFa_UP_DOWN	FAM13C	1.32974226645533
TNFa_UP_DOWN	CDK1	1.47152784536707
TNFa_UP_DOWN	SRGN	3.72998500518885
TNFa_UP_DOWN	H2AFY2	1.51628935718294
TNFa_UP_DOWN	P4HA1	1.06227681514753
TNFa_UP_DOWN	USP54	4.15176058462643
TNFa_UP_DOWN	ZSWIM8	1.13171229923519
TNFa_UP_DOWN	ZMIZ1-AS1	1.28038040456828
TNFa_UP_DOWN	PPIF	1.79717355047264
TNFa_UP_DOWN	MINPP1	1.02656208241306
TNFa_UP_DOWN	PAPSS2	1.41253254739668
TNFa_UP_DOWN	STAMBPL1	1.18046468792101
TNFa_UP_DOWN	CH25H	1.18433090565849
TNFa_UP_DOWN	ANKRD1	2.53952216119638
TNFa_UP_DOWN	KIF11	1.16432863287835
TNFa_UP_DOWN	CEP55	1.19785294922454
TNFa_UP_DOWN	AVPI1	1.15510639848093
TNFa_UP_DOWN	CRTAC1	5.07688584826979
TNFa_UP_DOWN	ENTPD7	1.21826135140953
TNFa_UP_DOWN	NFKB2	3.15044676187436
TNFa_UP_DOWN	WBP1L	1.35888239969773
TNFa_UP_DOWN	CNNM2	1.05136529134262
TNFa_UP_DOWN	ITPRIP	2.22515683193251
TNFa_UP_DOWN	DUSP5	2.17875624815919
TNFa_UP_DOWN	CHST15	1.98217322808479
TNFa_UP_DOWN	PTPRE	1.89905860285609
TNFa_UP_DOWN	MKI67	1.09972595607688
TNFa_UP_DOWN	EBF3	1.0549368045465
TNFa_UP_DOWN	BNIP3	1.4072502736535
TNFa_UP_DOWN	RP11-218M22.1	1.02858906917098
TNFa_UP_DOWN	RAD51AP1	1.1166971053385
TNFa_UP_DOWN	CDCA3	1.27495582519138
TNFa_UP_DOWN	C1RL	1.18882866926724
TNFa_UP_DOWN	APOLD1	2.31500590672475
TNFa_UP_DOWN	GPRC5A	1.15609190273425
TNFa_UP_DOWN	MGST1	1.13471110321391
TNFa_UP_DOWN	PLEKHA5	1.00759975933377
TNFa_UP_DOWN	RASSF8-AS1	1.02132219189611
TNFa_UP_DOWN	RASSF8	1.42505268684724
TNFa_UP_DOWN	ARNTL2	2.91361260118335
TNFa_UP_DOWN	PTHLH	1.84726006864932
TNFa_UP_DOWN	FGD4	1.80670416677191
TNFa_UP_DOWN	SLC2A13	1.66676548803158
TNFa_UP_DOWN	ADCY6	1.00288278614433
TNFa_UP_DOWN	METTL7A	2.14979395648556
TNFa_UP_DOWN	SLC11A2	1.27672385144469
TNFa_UP_DOWN	KRT7	1.82262504494267
TNFa_UP_DOWN	MMP19	1.35956803756201
TNFa_UP_DOWN	IL23A	5.3351506077672
TNFa_UP_DOWN	TBK1	1.21936183816281
TNFa_UP_DOWN	IRAK3	1.55814151021945
TNFa_UP_DOWN	CPM	4.21419517384943
TNFa_UP_DOWN	CSRP2	1.86399054314523
TNFa_UP_DOWN	TMTC2	1.29786387516598
TNFa_UP_DOWN	ATP2B1	1.52758311782958
TNFa_UP_DOWN	LINC00936	1.92953517988475
TNFa_UP_DOWN	LUM	1.54861334528523
TNFa_UP_DOWN	SOCS2	1.30027949376396
TNFa_UP_DOWN	CRADD	1.03122060454682
TNFa_UP_DOWN	NEDD1	1.79802662884229
TNFa_UP_DOWN	GNPTAB	2.03552798134809
TNFa_UP_DOWN	DRAM1	2.99491478114877
TNFa_UP_DOWN	PARPBP	1.70056134060595
TNFa_UP_DOWN	IGF1	2.10204077565017
TNFa_UP_DOWN	CHST11	1.34637200772284
TNFa_UP_DOWN	BTBD11	1.60442236217259
TNFa_UP_DOWN	TRPV4	1.25438356011108
TNFa_UP_DOWN	IFT81	1.38090863508401
TNFa_UP_DOWN	ATP2A2	2.30568936030508
TNFa_UP_DOWN	PPTC7	1.18130063672425
